id,n_items,total_weight,opt_bins,waste_abs,waste_pct,n_items_is_prime,total_weight_is_prime,total_weight_is_pow2,prime_elem_count,pow2_elem_count
7281,10,470,6,130,21.666666666666668,0,0,0,4,0
7282,12,448,5,52,10.4,0,0,0,1,1
7283,19,613,7,87,12.428571428571429,1,1,0,7,1
7284,12,346,4,54,13.5,0,0,0,3,0
7285,16,797,9,103,11.444444444444445,0,1,0,0,0
7286,15,652,7,48,6.857142857142858,0,0,0,2,1
7287,18,585,6,15,2.5,0,0,0,5,2
7288,12,605,9,295,32.77777777777778,0,0,0,3,0
7289,15,565,6,35,5.833333333333333,0,0,0,4,1
7290,19,726,8,74,9.25,1,0,0,6,0
7291,11,294,3,6,2.0,1,0,0,2,1
7292,12,468,5,32,6.4,0,0,0,2,0
7293,14,479,5,21,4.2,0,1,0,5,0
7294,10,420,5,80,16.0,0,0,0,2,0
7295,12,413,5,87,17.4,0,0,0,6,0
7296,18,722,8,78,9.75,0,0,0,4,0
7297,16,645,7,55,7.857142857142857,0,0,0,9,0
7298,13,495,5,5,1.0,1,0,0,1,0
7299,14,531,6,69,11.5,0,0,0,2,0
7300,11,377,4,23,5.75,1,0,0,4,1
7301,16,642,7,58,8.285714285714285,0,0,0,4,3
7302,10,446,5,54,10.8,0,0,0,0,0
7303,12,392,4,8,2.0,0,0,0,3,0
7304,19,667,7,33,4.714285714285714,1,0,0,3,2
7305,11,493,6,107,17.833333333333336,1,0,0,3,0
7306,13,551,6,49,8.166666666666666,1,0,0,4,0
7307,15,541,6,59,9.833333333333332,0,1,0,5,1
7308,13,576,7,124,17.71428571428571,1,0,0,4,0
7309,13,561,6,39,6.5,1,0,0,5,0
7310,17,641,7,59,8.428571428571429,1,1,0,5,1
7311,11,395,4,5,1.25,1,0,0,5,0
7312,17,680,8,120,15.0,1,0,0,6,0
7313,18,674,7,26,3.7142857142857144,0,0,0,3,2
7314,18,649,7,51,7.285714285714286,0,0,0,2,1
7315,15,660,7,40,5.714285714285714,0,0,0,7,1
7316,10,345,4,55,13.750000000000002,0,0,0,0,0
7317,17,686,7,14,2.0,1,0,0,3,1
7318,19,783,9,117,13.0,1,0,0,3,2
7319,12,528,6,72,12.0,0,0,0,6,0
7320,14,534,6,66,11.0,0,0,0,2,1
7321,16,695,8,105,13.125,0,0,0,3,2
7322,11,563,7,137,19.57142857142857,1,1,0,3,2
7323,14,481,5,19,3.8,0,0,0,2,1
7324,17,727,8,73,9.125,1,1,0,5,0
7325,15,628,7,72,10.285714285714285,0,0,0,4,1
7326,18,682,7,18,2.571428571428571,0,0,0,5,0
7327,18,721,8,79,9.875,0,0,0,6,0
7328,16,634,7,66,9.428571428571429,0,0,0,6,0
7329,16,580,6,20,3.3333333333333335,0,0,0,4,0
7330,13,520,6,80,13.333333333333334,1,0,0,5,0
7331,13,544,6,56,9.333333333333334,1,0,0,1,1
7332,19,782,9,118,13.111111111111112,1,0,0,7,2
7333,14,524,6,76,12.666666666666668,0,0,0,5,1
7334,14,631,7,69,9.857142857142858,0,1,0,5,0
7335,12,476,5,24,4.8,0,0,0,3,0
7336,17,515,6,85,14.166666666666666,1,0,0,2,1
7337,19,738,8,62,7.75,1,0,0,4,1
7338,11,459,6,141,23.5,1,0,0,3,1
7339,15,635,7,65,9.285714285714286,0,0,0,3,3
7340,10,448,5,52,10.4,0,0,0,4,0
7341,19,760,8,40,5.0,1,0,0,4,1
7342,15,653,8,147,18.375,0,1,0,4,0
7343,12,404,5,96,19.2,0,0,0,3,1
7344,15,552,6,48,8.0,0,0,0,4,0
7345,19,819,9,81,9.0,1,0,0,4,2
7346,19,703,8,97,12.125,1,0,0,4,0
7347,12,629,8,171,21.375,0,0,0,1,0
7348,18,664,7,36,5.142857142857142,0,0,0,9,0
7349,13,518,6,82,13.666666666666666,1,0,0,1,0
7350,14,560,6,40,6.666666666666667,0,0,0,7,0
7351,12,433,5,67,13.4,0,1,0,3,0
7352,10,371,4,29,7.249999999999999,0,0,0,4,2
7353,16,598,7,102,14.571428571428571,0,0,0,7,2
7354,13,557,6,43,7.166666666666667,1,1,0,2,0
7355,17,657,7,43,6.142857142857143,1,0,0,4,2
7356,12,333,4,67,16.75,0,0,0,6,1
7357,11,421,5,79,15.8,1,1,0,1,0
7358,10,450,5,50,10.0,0,0,0,2,0
7359,12,565,7,135,19.28571428571429,0,0,0,5,0
7360,14,624,7,76,10.857142857142858,0,0,0,4,2
7361,14,501,6,99,16.5,0,0,0,2,2
7362,10,396,4,4,1.0,0,0,0,4,0
7363,18,824,9,76,8.444444444444445,0,0,0,2,2
7364,12,501,6,99,16.5,0,0,0,4,0
7365,16,634,7,66,9.428571428571429,0,0,0,4,1
7366,12,463,5,37,7.3999999999999995,0,1,0,3,0
7367,16,496,5,4,0.8,0,0,0,4,1
7368,17,694,8,106,13.25,1,0,0,4,1
7369,18,707,8,93,11.625,0,0,0,3,1
7370,10,392,5,108,21.6,0,0,0,2,1
7371,10,352,4,48,12.0,0,0,0,3,1
7372,15,617,7,83,11.857142857142858,0,1,0,2,1
7373,18,715,8,85,10.625,0,0,0,7,1
7374,17,702,8,98,12.25,1,0,0,4,1
7375,15,567,6,33,5.5,0,0,0,5,0
7376,17,714,8,86,10.75,1,0,0,5,3
7377,18,615,7,85,12.142857142857142,0,0,0,6,2
7378,11,431,5,69,13.8,1,1,0,0,0
7379,16,539,6,61,10.166666666666666,0,0,0,2,0
7380,14,597,7,103,14.714285714285714,0,0,0,0,0
7381,10,437,5,63,12.6,0,0,0,4,0
7382,14,500,6,100,16.666666666666664,0,0,0,5,1
7383,13,475,5,25,5.0,1,0,0,4,0
7384,18,781,8,19,2.375,0,0,0,4,1
7385,19,864,10,136,13.600000000000001,1,0,0,5,1
7386,10,382,4,18,4.5,0,0,0,3,0
7387,17,771,8,29,3.6249999999999996,1,0,0,1,0
7388,19,854,9,46,5.111111111111112,1,0,0,5,0
7389,14,540,6,60,10.0,0,0,0,2,3
7390,13,556,7,144,20.57142857142857,1,0,0,4,0
7391,12,404,5,96,19.2,0,0,0,5,1
7392,14,618,8,182,22.75,0,0,0,5,0
7393,13,418,5,82,16.400000000000002,1,0,0,4,0
7394,17,661,7,39,5.571428571428571,1,1,0,5,2
7395,18,741,9,159,17.666666666666668,0,0,0,8,0
7396,17,654,7,46,6.571428571428571,1,0,0,3,0
7397,10,458,6,142,23.666666666666668,0,0,0,2,1
7398,12,522,6,78,13.0,0,0,0,6,2
7399,18,744,8,56,7.000000000000001,0,0,0,4,1
7400,14,716,9,184,20.444444444444446,0,0,0,4,1
7401,19,897,10,103,10.299999999999999,1,0,0,5,0
7402,15,673,7,27,3.8571428571428568,0,1,0,6,0
7403,13,510,6,90,15.0,1,0,0,3,0
7404,11,396,4,4,1.0,1,0,0,3,2
7405,14,666,8,134,16.75,0,0,0,1,2
7406,10,431,5,69,13.8,0,1,0,2,2
7407,10,445,5,55,11.0,0,0,0,2,1
7408,14,685,9,215,23.88888888888889,0,0,0,1,2
7409,14,559,6,41,6.833333333333333,0,0,0,4,1
7410,15,540,6,60,10.0,0,0,0,4,0
7411,10,428,6,172,28.666666666666668,0,0,0,2,2
7412,10,404,5,96,19.2,0,0,0,1,1
7413,11,532,7,168,24.0,1,0,0,1,0
7414,19,675,7,25,3.571428571428571,1,0,0,4,0
7415,14,568,6,32,5.333333333333334,0,0,0,3,0
7416,11,383,4,17,4.25,1,1,0,2,2
7417,13,600,7,100,14.285714285714285,1,0,0,3,1
7418,10,384,4,16,4.0,0,0,0,2,1
7419,12,410,5,90,18.0,0,0,0,3,1
7420,10,362,4,38,9.5,0,0,0,1,1
7421,12,474,5,26,5.2,0,0,0,1,0
7422,13,517,6,83,13.833333333333334,1,0,0,1,2
7423,15,600,7,100,14.285714285714285,0,0,0,2,0
7424,18,785,9,115,12.777777777777777,0,0,0,2,1
7425,17,649,7,51,7.285714285714286,1,0,0,3,3
7426,17,730,8,70,8.75,1,0,0,4,2
7427,12,502,6,98,16.333333333333332,0,0,0,1,1
7428,18,709,8,91,11.375,0,1,0,4,0
7429,13,514,6,86,14.333333333333334,1,0,0,2,1
7430,10,391,4,9,2.25,0,0,0,1,0
7431,15,589,7,111,15.857142857142856,0,0,0,4,0
7432,14,639,7,61,8.714285714285715,0,0,0,2,0
7433,14,564,6,36,6.0,0,0,0,1,1
7434,12,566,8,234,29.25,0,0,0,3,0
7435,15,630,7,70,10.0,0,0,0,3,2
7436,15,715,9,185,20.555555555555554,0,0,0,6,1
7437,19,728,8,72,9.0,1,0,0,3,3
7438,12,473,5,27,5.4,0,0,0,5,1
7439,19,898,10,102,10.2,1,0,0,3,0
7440,18,696,8,104,13.0,0,0,0,5,2
7441,15,541,6,59,9.833333333333332,0,1,0,1,1
7442,10,358,4,42,10.5,0,0,0,2,0
7443,18,624,7,76,10.857142857142858,0,0,0,6,2
7444,10,443,5,57,11.4,0,1,0,1,1
7445,12,511,6,89,14.833333333333334,0,0,0,1,1
7446,19,683,7,17,2.4285714285714284,1,1,0,2,1
7447,17,639,7,61,8.714285714285715,1,0,0,4,2
7448,19,822,9,78,8.666666666666668,1,0,0,3,0
7449,15,605,7,95,13.571428571428571,0,0,0,4,1
7450,16,693,8,107,13.375,0,0,0,5,0
7451,13,518,6,82,13.666666666666666,1,0,0,2,1
7452,19,751,8,49,6.125,1,1,0,9,2
7453,13,456,5,44,8.799999999999999,1,0,0,3,1
7454,12,508,6,92,15.333333333333332,0,0,0,5,0
7455,10,354,4,46,11.5,0,0,0,3,0
7456,16,590,6,10,1.6666666666666667,0,0,0,5,1
7457,16,679,7,21,3.0,0,0,0,6,0
7458,12,451,5,49,9.8,0,0,0,4,1
7459,10,397,5,103,20.599999999999998,0,1,0,1,1
7460,14,607,7,93,13.285714285714286,0,1,0,3,2
7461,10,391,5,109,21.8,0,0,0,4,0
7462,12,390,4,10,2.5,0,0,0,3,1
7463,19,721,8,79,9.875,1,0,0,3,1
7464,12,627,7,73,10.428571428571429,0,0,0,1,1
7465,17,601,7,99,14.142857142857142,1,1,0,4,3
7466,15,553,6,47,7.833333333333334,0,0,0,3,1
7467,18,700,8,100,12.5,0,0,0,3,1
7468,14,666,7,34,4.857142857142857,0,0,0,2,0
7469,12,418,5,82,16.400000000000002,0,0,0,3,2
7470,18,660,7,40,5.714285714285714,0,0,0,5,2
7471,15,596,7,104,14.857142857142858,0,0,0,4,0
7472,19,708,8,92,11.5,1,0,0,3,0
7473,17,557,6,43,7.166666666666667,1,1,0,6,0
7474,10,321,4,79,19.75,0,0,0,6,1
7475,10,425,5,75,15.0,0,0,0,2,1
7476,12,418,5,82,16.400000000000002,0,0,0,5,0
7477,16,613,7,87,12.428571428571429,0,1,0,6,0
7478,19,831,9,69,7.666666666666666,1,0,0,4,1
7479,16,696,8,104,13.0,0,0,0,2,1
7480,12,448,5,52,10.4,0,0,0,4,0
7481,15,592,7,108,15.428571428571427,0,0,0,4,1
7482,14,557,6,43,7.166666666666667,0,1,0,2,0
7483,13,512,6,88,14.666666666666666,1,0,1,5,0
7484,19,842,10,158,15.8,1,0,0,3,1
7485,17,656,7,44,6.2857142857142865,1,0,0,4,1
7486,16,734,10,266,26.6,0,0,0,3,1
7487,14,617,7,83,11.857142857142858,0,1,0,4,1
7488,12,511,6,89,14.833333333333334,0,0,0,4,0
7489,19,818,9,82,9.11111111111111,1,0,0,2,1
7490,10,445,5,55,11.0,0,0,0,0,1
7491,10,421,5,79,15.8,0,1,0,6,0
7492,13,422,5,78,15.6,1,0,0,2,2
7493,17,665,7,35,5.0,1,0,0,4,1
7494,18,844,9,56,6.222222222222222,0,0,0,5,3
7495,19,833,9,67,7.444444444444444,1,0,0,4,0
7496,15,624,7,76,10.857142857142858,0,0,0,3,1
7497,15,555,6,45,7.5,0,0,0,1,2
7498,19,718,8,82,10.25,1,0,0,7,2
7499,10,420,5,80,16.0,0,0,0,2,1
7500,18,713,8,87,10.875,0,0,0,6,0
7501,17,654,7,46,6.571428571428571,1,0,0,5,1
7502,11,433,5,67,13.4,1,1,0,5,1
7503,15,489,5,11,2.1999999999999997,0,0,0,4,1
7504,17,657,7,43,6.142857142857143,1,0,0,4,0
7505,16,651,7,49,7.000000000000001,0,0,0,4,0
7506,13,614,8,186,23.25,1,0,0,3,3
7507,14,547,6,53,8.833333333333334,0,1,0,5,1
7508,15,662,7,38,5.428571428571429,0,0,0,4,0
7509,13,491,5,9,1.7999999999999998,1,1,0,3,0
7510,16,691,10,309,30.9,0,1,0,2,0
7511,17,648,7,52,7.428571428571429,1,0,0,4,0
7512,11,490,6,110,18.333333333333332,1,0,0,3,1
7513,17,758,8,42,5.25,1,0,0,4,2
7514,17,734,8,66,8.25,1,0,0,4,1
7515,15,498,6,102,17.0,0,0,0,4,0
7516,17,686,7,14,2.0,1,0,0,3,0
7517,10,381,4,19,4.75,0,0,0,3,1
7518,17,688,7,12,1.7142857142857144,1,0,0,2,0
7519,18,756,8,44,5.5,0,0,0,2,0
7520,17,757,8,43,5.375,1,1,0,6,2
7521,14,498,5,2,0.4,0,0,0,3,0
7522,11,385,4,15,3.75,1,0,0,1,1
7523,17,503,6,97,16.166666666666664,1,1,0,2,0
7524,18,748,8,52,6.5,0,0,0,8,0
7525,19,658,7,42,6.0,1,0,0,3,0
7526,14,479,5,21,4.2,0,1,0,6,0
7527,12,363,4,37,9.25,0,0,0,4,3
7528,13,573,6,27,4.5,1,0,0,2,0
7529,10,391,4,9,2.25,0,0,0,3,1
7530,15,699,8,101,12.625,0,0,0,4,0
7531,15,511,6,89,14.833333333333334,0,0,0,2,1
7532,11,342,4,58,14.499999999999998,1,0,0,4,1
7533,18,564,6,36,6.0,0,0,0,1,2
7534,15,641,7,59,8.428571428571429,0,1,0,2,2
7535,15,573,6,27,4.5,0,0,0,7,1
7536,11,515,6,85,14.166666666666666,1,0,0,4,0
7537,11,566,8,234,29.25,1,0,0,3,0
7538,18,762,8,38,4.75,0,0,0,5,1
7539,11,503,6,97,16.166666666666664,1,1,0,4,0
7540,10,393,5,107,21.4,0,0,0,1,0
7541,12,440,5,60,12.0,0,0,0,3,0
7542,19,789,9,111,12.333333333333334,1,0,0,3,1
7543,11,456,5,44,8.799999999999999,1,0,0,4,0
7544,19,857,10,143,14.299999999999999,1,1,0,6,0
7545,19,771,8,29,3.6249999999999996,1,0,0,5,2
7546,11,408,5,92,18.4,1,0,0,2,0
7547,10,324,4,76,19.0,0,0,0,2,0
7548,18,719,8,81,10.125,0,1,0,5,1
7549,12,544,6,56,9.333333333333334,0,0,0,6,0
7550,10,385,5,115,23.0,0,0,0,3,0
7551,10,350,4,50,12.5,0,0,0,3,1
7552,12,493,6,107,17.833333333333336,0,0,0,1,1
7553,19,854,9,46,5.111111111111112,1,0,0,2,0
7554,11,496,6,104,17.333333333333336,1,0,0,4,0
7555,17,560,6,40,6.666666666666667,1,0,0,5,3
7556,18,775,9,125,13.88888888888889,0,0,0,7,2
7557,16,603,7,97,13.857142857142858,0,0,0,4,1
7558,19,822,9,78,8.666666666666668,1,0,0,4,1
7559,13,476,5,24,4.8,1,0,0,6,2
7560,11,394,4,6,1.5,1,0,0,1,1
7561,18,718,8,82,10.25,0,0,0,8,0
7562,10,342,4,58,14.499999999999998,0,0,0,3,0
7563,15,490,5,10,2.0,0,0,0,4,1
7564,14,538,7,162,23.142857142857142,0,0,0,3,0
7565,14,479,5,21,4.2,0,1,0,3,0
7566,14,557,6,43,7.166666666666667,0,1,0,2,0
7567,12,457,5,43,8.6,0,1,0,1,1
7568,15,582,6,18,3.0,0,0,0,1,0
7569,12,519,6,81,13.5,0,0,0,3,1
7570,13,612,8,188,23.5,1,0,0,4,1
7571,16,567,6,33,5.5,0,0,0,2,2
7572,17,685,8,115,14.374999999999998,1,0,0,6,1
7573,16,644,7,56,8.0,0,0,0,1,1
7574,18,870,10,130,13.0,0,0,0,2,1
7575,19,796,9,104,11.555555555555555,1,0,0,3,2
7576,19,740,8,60,7.5,1,0,0,5,2
7577,19,737,8,63,7.875,1,0,0,2,1
7578,11,495,6,105,17.5,1,0,0,5,0
7579,17,649,7,51,7.285714285714286,1,0,0,4,1
7580,18,766,8,34,4.25,0,0,0,0,2
7581,11,364,4,36,9.0,1,0,0,2,1
7582,15,657,7,43,6.142857142857143,0,0,0,4,0
7583,15,582,6,18,3.0,0,0,0,5,0
7584,19,741,8,59,7.375,1,0,0,4,2
7585,12,490,6,110,18.333333333333332,0,0,0,4,0
7586,10,445,5,55,11.0,0,0,0,1,0
7587,14,650,7,50,7.142857142857142,0,0,0,2,0
7588,17,621,7,79,11.285714285714285,1,0,0,6,0
7589,14,623,7,77,11.0,0,0,0,4,0
7590,18,856,10,144,14.399999999999999,0,0,0,5,0
7591,18,801,9,99,11.0,0,0,0,3,1
7592,19,686,7,14,2.0,1,0,0,2,2
7593,13,480,5,20,4.0,1,0,0,2,0
7594,10,409,5,91,18.2,0,1,0,4,0
7595,19,829,9,71,7.888888888888888,1,1,0,4,1
7596,16,547,6,53,8.833333333333334,0,1,0,4,2
7597,17,725,8,75,9.375,1,0,0,6,3
7598,19,646,7,54,7.7142857142857135,1,0,0,5,0
7599,15,642,8,158,19.75,0,0,0,2,2
7600,16,688,8,112,14.000000000000002,0,0,0,8,1
7601,11,489,6,111,18.5,1,0,0,2,1
7602,19,736,8,64,8.0,1,0,0,8,1
7603,19,637,7,63,9.0,1,0,0,6,1
7604,16,599,7,101,14.428571428571429,0,1,0,7,1
7605,14,391,4,9,2.25,0,0,0,5,1
7606,17,675,7,25,3.571428571428571,1,0,0,5,0
7607,14,636,7,64,9.142857142857142,0,0,0,5,0
7608,17,734,8,66,8.25,1,0,0,3,1
7609,11,416,5,84,16.8,1,0,0,3,0
7610,11,464,5,36,7.199999999999999,1,0,0,4,0
7611,14,492,5,8,1.6,0,0,0,3,0
7612,14,549,6,51,8.5,0,0,0,2,0
7613,15,584,6,16,2.666666666666667,0,0,0,2,0
7614,14,534,6,66,11.0,0,0,0,6,0
7615,16,606,7,94,13.428571428571429,0,0,0,3,0
7616,15,559,6,41,6.833333333333333,0,0,0,3,3
7617,17,663,7,37,5.285714285714286,1,0,0,6,2
7618,13,490,5,10,2.0,1,0,0,5,0
7619,13,542,6,58,9.666666666666666,1,0,0,4,0
7620,12,463,5,37,7.3999999999999995,0,1,0,3,1
7621,10,494,7,206,29.428571428571427,0,0,0,3,1
7622,19,775,8,25,3.125,1,0,0,5,0
7623,18,705,8,95,11.875,0,0,0,3,1
7624,12,334,4,66,16.5,0,0,0,1,1
7625,14,484,5,16,3.2,0,0,0,6,1
7626,16,503,6,97,16.166666666666664,0,1,0,3,1
7627,13,491,5,9,1.7999999999999998,1,1,0,3,2
7628,11,492,5,8,1.6,1,0,0,2,0
7629,11,386,4,14,3.5000000000000004,1,0,0,4,0
7630,11,418,5,82,16.400000000000002,1,0,0,2,0
7631,16,648,7,52,7.428571428571429,0,0,0,4,0
7632,19,835,9,65,7.222222222222221,1,0,0,6,0
7633,18,727,8,73,9.125,0,1,0,2,0
7634,13,644,8,156,19.5,1,0,0,1,0
7635,12,442,5,58,11.600000000000001,0,0,0,2,1
7636,18,785,9,115,12.777777777777777,0,0,0,2,1
7637,15,467,5,33,6.6000000000000005,0,1,0,4,0
7638,11,522,6,78,13.0,1,0,0,2,1
7639,16,663,7,37,5.285714285714286,0,0,0,6,0
7640,17,702,8,98,12.25,1,0,0,5,1
7641,13,484,5,16,3.2,1,0,0,4,1
7642,19,769,8,31,3.875,1,1,0,6,0
7643,11,376,4,24,6.0,1,0,0,3,1
7644,14,700,11,400,36.36363636363637,0,0,0,2,0
7645,19,774,8,26,3.25,1,0,0,6,1
7646,17,663,7,37,5.285714285714286,1,0,0,4,0
7647,19,758,8,42,5.25,1,0,0,4,3
7648,15,598,8,202,25.25,0,0,0,3,0
7649,11,393,4,7,1.7500000000000002,1,0,0,3,0
7650,11,477,5,23,4.6,1,0,0,2,0
7651,17,668,7,32,4.571428571428571,1,0,0,7,0
7652,18,670,7,30,4.285714285714286,0,0,0,5,0
7653,12,519,7,181,25.857142857142858,0,0,0,3,1
7654,12,357,4,43,10.75,0,0,0,3,1
7655,14,403,5,97,19.400000000000002,0,0,0,5,0
7656,15,495,5,5,1.0,0,0,0,3,0
7657,16,707,8,93,11.625,0,0,0,3,1
7658,19,692,7,8,1.1428571428571428,1,0,0,4,0
7659,10,377,4,23,5.75,0,0,0,3,0
7660,10,313,4,87,21.75,0,1,0,4,0
7661,11,455,5,45,9.0,1,0,0,3,1
7662,15,455,5,45,9.0,0,0,0,3,0
7663,16,551,6,49,8.166666666666666,0,0,0,9,1
7664,19,802,9,98,10.888888888888888,1,0,0,4,1
7665,11,367,4,33,8.25,1,1,0,3,0
7666,17,631,7,69,9.857142857142858,1,1,0,6,0
7667,11,396,5,104,20.8,1,0,0,3,0
7668,13,502,6,98,16.333333333333332,1,0,0,7,1
7669,16,613,7,87,12.428571428571429,0,1,0,4,0
7670,17,631,7,69,9.857142857142858,1,1,0,5,2
7671,13,562,6,38,6.333333333333334,1,0,0,3,0
7672,15,794,10,206,20.599999999999998,0,0,0,3,0
7673,12,443,5,57,11.4,0,1,0,1,1
7674,12,483,5,17,3.4000000000000004,0,0,0,3,1
7675,18,614,7,86,12.285714285714286,0,0,0,6,1
7676,13,482,5,18,3.5999999999999996,1,0,0,4,0
7677,14,626,8,174,21.75,0,0,0,5,2
7678,18,726,8,74,9.25,0,0,0,4,1
7679,18,694,7,6,0.8571428571428572,0,0,0,4,3
7680,18,753,8,47,5.875,0,0,0,2,2
7681,15,469,5,31,6.2,0,0,0,5,1
7682,17,762,9,138,15.333333333333332,1,0,0,9,1
7683,13,452,5,48,9.6,1,0,0,4,0
7684,14,610,7,90,12.857142857142856,0,0,0,3,0
7685,12,534,6,66,11.0,0,0,0,1,0
7686,12,518,7,182,26.0,0,0,0,1,1
7687,18,623,7,77,11.0,0,0,0,5,1
7688,13,592,7,108,15.428571428571427,1,0,0,2,0
7689,17,722,8,78,9.75,1,0,0,3,0
7690,18,721,8,79,9.875,0,0,0,6,2
7691,16,530,6,70,11.666666666666666,0,0,0,2,1
7692,12,444,5,56,11.200000000000001,0,0,0,5,1
7693,18,797,9,103,11.444444444444445,0,1,0,2,0
7694,14,611,7,89,12.714285714285714,0,0,0,1,2
7695,14,535,6,65,10.833333333333334,0,0,0,6,0
7696,17,559,6,41,6.833333333333333,1,0,0,6,1
7697,11,393,4,7,1.7500000000000002,1,0,0,4,0
7698,17,657,7,43,6.142857142857143,1,0,0,5,1
7699,13,376,4,24,6.0,1,0,0,2,2
7700,13,443,5,57,11.4,1,1,0,6,0
7701,13,584,7,116,16.57142857142857,1,0,0,3,3
7702,15,703,8,97,12.125,0,0,0,2,2
7703,14,620,8,180,22.5,0,0,0,1,2
7704,15,485,5,15,3.0,0,0,0,4,0
7705,14,509,6,91,15.166666666666668,0,1,0,4,0
7706,13,557,6,43,7.166666666666667,1,1,0,6,0
7707,10,418,5,82,16.400000000000002,0,0,0,4,0
7708,19,725,8,75,9.375,1,0,0,5,0
7709,11,418,5,82,16.400000000000002,1,0,0,3,1
7710,17,710,8,90,11.25,1,0,0,5,2
7711,16,654,7,46,6.571428571428571,0,0,0,2,0
7712,19,744,8,56,7.000000000000001,1,0,0,7,0
7713,12,534,7,166,23.714285714285715,0,0,0,5,0
7714,16,557,6,43,7.166666666666667,0,1,0,6,1
7715,19,671,7,29,4.142857142857142,1,0,0,5,2
7716,16,564,6,36,6.0,0,0,0,4,0
7717,19,803,9,97,10.777777777777779,1,0,0,4,1
7718,14,507,6,93,15.5,0,0,0,5,0
7719,14,425,5,75,15.0,0,0,0,4,0
7720,19,765,8,35,4.375,1,0,0,5,0
7721,16,719,9,181,20.11111111111111,0,1,0,3,1
7722,18,710,8,90,11.25,0,0,0,2,0
7723,10,460,6,140,23.333333333333332,0,0,0,3,0
7724,15,478,5,22,4.3999999999999995,0,0,0,5,0
7725,18,603,7,97,13.857142857142858,0,0,0,3,2
7726,14,576,6,24,4.0,0,0,0,2,0
7727,15,505,6,95,15.833333333333332,0,0,0,6,0
7728,13,480,5,20,4.0,1,0,0,3,2
7729,14,580,6,20,3.3333333333333335,0,0,0,2,1
7730,17,761,8,39,4.875,1,1,0,5,0
7731,18,784,9,116,12.88888888888889,0,0,0,6,1
7732,15,530,6,70,11.666666666666666,0,0,0,4,0
7733,10,364,4,36,9.0,0,0,0,3,1
7734,16,720,8,80,10.0,0,0,0,2,1
7735,15,485,5,15,3.0,0,0,0,5,2
7736,10,449,5,51,10.2,0,1,0,1,0
7737,18,624,7,76,10.857142857142858,0,0,0,4,2
7738,13,479,5,21,4.2,1,1,0,6,0
7739,18,739,8,61,7.625,0,1,0,2,3
7740,16,559,6,41,6.833333333333333,0,0,0,8,0
7741,11,346,4,54,13.5,1,0,0,2,0
7742,17,759,8,41,5.125,1,0,0,2,2
7743,14,482,5,18,3.5999999999999996,0,0,0,3,0
7744,10,451,6,149,24.833333333333332,0,0,0,4,0
7745,10,398,5,102,20.4,0,0,0,0,0
7746,12,405,5,95,19.0,0,0,0,4,1
7747,13,406,5,94,18.8,1,0,0,2,0
7748,16,654,7,46,6.571428571428571,0,0,0,3,0
7749,15,703,8,97,12.125,0,0,0,5,0
7750,15,628,7,72,10.285714285714285,0,0,0,0,0
7751,15,687,7,13,1.8571428571428572,0,0,0,2,2
7752,14,613,7,87,12.428571428571429,0,1,0,8,0
7753,17,658,7,42,6.0,1,0,0,4,0
7754,15,596,7,104,14.857142857142858,0,0,0,4,2
7755,16,672,8,128,16.0,0,0,0,4,0
7756,15,621,7,79,11.285714285714285,0,0,0,2,0
7757,16,631,7,69,9.857142857142858,0,1,0,2,1
7758,19,767,8,33,4.125,1,0,0,6,0
7759,18,727,9,173,19.22222222222222,0,1,0,6,0
7760,12,476,5,24,4.8,0,0,0,3,1
7761,18,763,8,37,4.625,0,0,0,6,1
7762,13,526,6,74,12.333333333333334,1,0,0,1,0
7763,15,726,10,274,27.400000000000002,0,0,0,5,0
7764,13,521,6,79,13.166666666666666,1,1,0,5,0
7765,10,422,5,78,15.6,0,0,0,2,0
7766,13,524,6,76,12.666666666666668,1,0,0,4,1
7767,14,617,7,83,11.857142857142858,0,1,0,4,0
7768,13,518,6,82,13.666666666666666,1,0,0,3,2
7769,15,643,7,57,8.142857142857144,0,1,0,5,0
7770,12,447,5,53,10.6,0,0,0,3,1
7771,14,545,6,55,9.166666666666666,0,0,0,8,1
7772,16,650,7,50,7.142857142857142,0,0,0,5,0
7773,18,618,7,82,11.714285714285715,0,0,0,5,1
7774,17,803,9,97,10.777777777777779,1,0,0,4,0
7775,17,803,9,97,10.777777777777779,1,0,0,3,1
7776,15,636,7,64,9.142857142857142,0,0,0,1,0
7777,17,786,9,114,12.666666666666668,1,0,0,5,1
7778,19,780,9,120,13.333333333333334,1,0,0,2,0
7779,14,653,9,247,27.444444444444443,0,1,0,3,0
7780,13,422,5,78,15.6,1,0,0,3,0
7781,18,716,8,84,10.5,0,0,0,5,1
7782,13,562,6,38,6.333333333333334,1,0,0,4,0
7783,17,550,6,50,8.333333333333332,1,0,0,5,2
7784,19,726,8,74,9.25,1,0,0,6,1
7785,13,559,6,41,6.833333333333333,1,0,0,4,1
7786,18,834,9,66,7.333333333333333,0,0,0,4,2
7787,13,503,6,97,16.166666666666664,1,1,0,1,2
7788,17,647,7,53,7.571428571428572,1,1,0,7,1
7789,15,538,6,62,10.333333333333334,0,0,0,2,1
7790,16,699,8,101,12.625,0,0,0,3,2
7791,18,781,9,119,13.222222222222221,0,0,0,6,0
7792,19,872,10,128,12.8,1,0,0,4,0
7793,11,379,4,21,5.25,1,1,0,2,1
7794,11,424,5,76,15.2,1,0,0,5,0
